"y","p_mean","pet_mean","p_seasonality","frac_snow","aridity","high_prec_freq","high_prec_dur","low_prec_freq","low_prec_dur","carbonate_rocks_frac","geol_porostiy","geol_permeability","soil_depth_pelletier","soil_depth_statsgo","soil_porosity","soil_conductivity","max_water_content","sand_frac","silt_frac","clay_frac","water_frac","organic_frac","other_frac","elev_mean","slope_mean","area_gages2","frac_forest","lai_max","lai_diff","gvf_max","gvf_diff","root_depth_50","root_depth_99"
0.536306403614,3.71959069130732,2.30140843258042,0.0040983243960094,0.154227151059507,0.618726258767883,21.5,1.19777158774373,241.7,3.72132409545804,0,0.01,-14.1,8.9622641509434,1.50000001490116,0.417270230351995,3.06821797733579,0.565559308751853,55.8139475319881,29.2751130885875,9.16666302248182,0,0,5.74011614441216,141.54,16.99385,70.25,0.9652,5.43468511944551,4.82319325251444,0.908561005365332,0.49762723161563,0.191331333002476,2.00887555334968
0.585541652897871,3.82424229979466,2.30633352498289,-0.00119003057174594,0.136053399026134,0.603082478614581,21.15,1.2332361516035,241.1,3.8793242156074,0,0.01,-14.1,9.08510638297872,1.50000001490116,0.417122770109298,3.07945953569362,0.533849747401982,52.7468947865066,27.5346380783073,8.68936820600364,0,0,11.0250429835565,120.1,17.14893,77.85,0.9141,5.40309665265931,4.80614370212756,0.907407231069,0.506890047828686,0.189999999999938,1.99999999999934
0.487598315617208,3.46741273100616,2.09169808350445,0.228672352531939,0.280582089228151,0.603244622366455,15.85,1.15272727272727,201.1,2.84240282685512,0,0.0109,-14.1198,4.07407407407407,1.14385999555658,0.439227361371545,1.75595306548626,0.476766758399387,42.585993241047,43.3354129115934,12.7242065002526,0,0,1.09608660545728,450.54,47.54354,195.13,0.9963,4.93055038386039,4.27360672949305,0.886216248694368,0.476794082523046,0.213488735177357,2.15483952963227
0.541710336585158,3.9841916495551,2.14404598220397,0.171647707579182,0.301814975818189,0.538138265121706,15.5,1.28099173553719,204.35,2.98975859546452,0,0.01,-14.1,1.56109725685786,1.19808425077142,0.41981868228738,2.77768953233952,0.475731838881894,53.8005834166379,30.3262443819897,8.72807855091376,0,0,7.10857257141739,784.85,110.13062,228.55,0.9972,4.54146770171728,3.65822260825394,0.865791461025645,0.393542620689147,0.244696614894504,2.3646440992966
0.572169832209705,3.13454757015743,2.11398028747433,0.232161714254733,0.246562671549799,0.674413209612946,18.65,1.1692789968652,219.65,3.2277736958119,0.521678756766897,0.0371,-12.922,3.75,1.35169263423423,0.436952792160113,1.88676144849912,0.563632630197873,44.4566152734926,42.3222913416023,13.2940923014263,0,0,0,373.34,43.10796,246.33,0.9737,5.06947386160055,4.38950063332712,0.880091526597223,0.467340842967336,0.212861029816346,2.09051348381424
0.607173225575111,3.30351540041068,2.12718533880903,0.225579083207184,0.26232897318021,0.643915671936808,19.45,1.16467065868263,225.55,3.27834302325581,1,0.06,-11.8,2.51063829787234,1.23022325518943,0.435806652503648,1.93625536162757,0.517910738674274,45.3148045496031,41.8210439830344,13.0981757727454,0,0,0,518.15,40.99895,22.8,1,5.21312584249278,4.6331221706214,0.899032855945141,0.526026715530708,0.189999999999967,1.99999999999965
0.571788087409496,3.31467077344285,2.1470467761807,0.174619920121052,0.252307890542821,0.647740582076158,19.8,1.12820512820513,224.75,3.20613409415121,0.764501415297893,0.0585,-12.5655,2.8768115942029,1.45600442402445,0.438020360313839,1.77864292598041,0.622479307038718,43.4065961376093,41.9285813681314,14.4385761371773,0,0,0,346.62,46.92575,82.17,0.9799,4.88629199056056,4.23705313650813,0.884819536772351,0.493403982095888,0.183950307518771,1.69751537593993
0.562748926856317,3.42085968514716,2.15774034223135,0.191150163759349,0.248466348504845,0.630759674709817,19.05,1.13392857142857,225.15,3.3159057437408,0.323706719607693,0.0273,-13.3802,2.10679945054945,1.34878670352828,0.436028932200058,1.87662441419059,0.566679605826184,44.9595193026269,41.2575310065033,13.0823952320539,0,0,0.532835430016436,459.8,60.29261,1790.24,0.9813,5.16403445079923,4.4950812735625,0.89722156778609,0.492946826571639,0.196029823450306,1.97766994993881
0.508575106052804,3.78353456536619,2.25749036276523,0.0474461468819081,0.226769184680043,0.596661752063771,21.1,1.14673913043478,240.45,3.63492063492063,0,0.01,-14.1,9.32307692307692,1.50000001490116,0.408761833410903,3.65802799831963,0.604397082106578,65.4867640996225,25.5895700942732,8.77557180441573,0,0,0,310.07,18.45782,49.71,0.9663,5.40268168381068,4.1497119124084,0.884472664069785,0.332935260017412,0.249999999999975,2.39999999999976
0.511888180404709,3.92116632443532,2.25251653661875,0.0638282505914665,0.238972605896079,0.574450648160949,19.6,1.1264367816092,228.15,3.44117647058824,0.0196918654097801,0.0204,-14.2609,3.9556135770235,1.20318189296772,0.439941194635489,1.70345681026531,0.513362707322232,42.5077621045419,40.6433265918778,12.6967112866506,0,0,0,374.89,49.54362,230.64,0.997,5.37812605705176,4.60685021277002,0.904142372090899,0.455684479740557,0.249326989740049,2.39551326493357
0.536996501003029,3.89458179329227,2.24278746064339,0.0655190976178011,0.234653735405934,0.575873759926214,19.95,1.10833333333333,226.35,3.37332339791356,0.318774098466062,0.0416,-13.7095,3.65405405405405,1.1863253778226,0.43189476826117,2.04282577541153,0.491742643763756,48.4324114961631,40.004751559681,11.7059659845364,0,0,0,325.71,49.33091,106.99,0.997,5.38406386884322,4.61993664669675,0.899812262509083,0.456794566142046,0.241493162889092,2.34328775259382
0.491211972615426,3.81502395619439,2.26609874058864,0.0919323135470982,0.217563041040592,0.593993318681319,20.4,1.15909090909091,231.1,3.45440956651719,0.00299517599801272,0.0112,-14.1061,5.0275,1.18501607751816,0.432354819710337,2.03948284842183,0.484301321909227,47.7674734047311,38.6863126794534,12.1801164532453,0,0,0.307715447530016,417.93,33.2844,243.5,0.9944,5.38599001070863,4.70324312649302,0.903143492986125,0.481896140790201,0.202026236765084,2.08017491176707
0.444722930323781,3.95060780287474,2.28059778234086,0.0873629542971678,0.201269335695146,0.57727769906224,21.15,1.18156424581006,236.55,3.60869565217391,0,0.1377,-14.8804,6.95652173913043,1.23968151629574,0.433983213617274,1.85886176732004,0.507236027765098,47.0129917291682,32.157305048997,11.5090219656956,0,0,0,309.1,38.2676,53.92,0.9932,5.39719898479503,4.53536437201846,0.89126356656757,0.414442437904963,0.197965130092812,2.0531008672853
0.517895405408521,3.68248186173854,2.35399319644079,-0.00227965200401194,0.106042892091717,0.639240948040801,22.6,1.28045325779037,252.8,4.18889809444905,0,0.01,-14.1,14.44,1.50000001490116,0.417038234574375,3.0900793195436,0.594507696990349,58.8884757244372,30.5780815883707,9.53958967014134,0,0,0.915384819259144,19.17,7.9307,14.84,0.9171,5.46957947079099,4.8314648117427,0.907067964556654,0.497049296576576,0.189794415568502,1.98972077843003
0.552807239524409,3.7046392881588,2.21271838466804,0.146314738839023,0.222244968016498,0.597283085492449,19,1.21019108280255,227.9,3.40912490650711,0.312362723516054,0.0302,-13.3765,2.83783783783784,0.894269489171616,0.445119707829219,1.54210093538668,0.38436597504398,38.4417293349591,47.1665154432056,14.3055040949683,0,0,0,485.91,74.78725,112.16,0.9844,5.01056216819435,4.42414719479339,0.894909590269828,0.519146670417232,0.189999999999971,1.9999999999997
0.454634129444089,3.86979603011636,2.24600206707734,0.111819706171743,0.231159657658639,0.580392881071257,20.4,1.17241379310345,235.9,3.52879581151832,0,0.1897,-15.2049,1.92408906882591,1.05607186551288,0.453190113888719,1.26525933844397,0.453996986854359,33.1546808168961,43.3005343633103,12.7844306791627,0,0,0,612.78,88.25169,612.51,0.9966,5.05258398023143,4.3382137352647,0.886759764833532,0.465373102060762,0.189999999999977,1.99999999999976
0.492301447944427,3.49282546201232,2.23903277207392,0.145064802029245,0.221156578322867,0.641037691812962,20,1.16618075801749,235.75,3.46946284032377,0,0.1802,-15.3774,3.05479452054795,1.21108118793857,0.451886962988956,1.26809749886418,0.5249551074416,33.3490780009397,46.2228436862097,13.8088437731453,0.0911985513254742,0,1.56630170422369,587.35,60.00338,83.84,0.994,5.01333725823479,4.14440211573058,0.87752431145346,0.429201486738433,0.189999999999983,1.99999999999982
0.459146755035003,3.50142231348392,2.24050105407255,0.15749326322031,0.219859026682811,0.639883125621386,18.4,1.17948717948718,227.4,3.28375451263538,0,0.1573,-15.8034,3.22222222222222,0.91448527617137,0.461823179669363,1.0605405600924,0.363893906334303,22.7809714105151,49.3698619949448,13.5865771896905,0,0,14.0325138915114,579.74,61.8248,43.76,0.991,5.04595847858574,4.26887893273398,0.886644694892424,0.459899742156523,0.189902906711539,1.99514533557696
0.554875052263605,4.21143600273785,2.30295430527036,0.122173899478694,0.202270211093681,0.546833503767649,19.4,1.17220543806647,230.15,3.42230483271375,0,0.19,-15.2,0.964705882352941,0.692277988322943,0.462963030505816,1.07409636006957,0.301407515487809,26.2184820413834,41.9243101559479,12.9911486362669,0,0,0,465.17,51.87268,99.57,1,5.24005393494721,4.63272668282463,0.902036826613734,0.502087051918074,0.19,2
0.724230436580098,3.17544969199179,2.53494392881588,0.0485622074537191,0.0480948550351646,0.79829446997973,22.85,1.33625730994152,261.7,4.68157423971377,0,0.22,-13,49.296,1.50000001490116,0.407869629938718,3.45990172679118,0.365409198993404,39.6893379738633,14.098555207482,5.83761594616758,0,0,40.3296582521601,15.25,2.0326,79.32,0.8487,5.35399905495326,4.57430286657307,0.893805807629852,0.440481795904903,0.24547814820955,2.36984555924103
0.530017057050457,3.83254620123203,2.23476543463381,0.146606145385192,0.216908033968228,0.583102020770268,18.7,1.15432098765432,224.6,3.19034090909091,0,0.19,-15.1998,1.49425287356322,0.917915249115319,0.454590907762303,1.2408324647136,0.395298196816571,31.4215726045375,47.2242721157001,14.1256611392939,0,0,1.36426525270476,724.51,69.6517,424.1,0.9974,4.86205556802992,4.30875303638552,0.882832410627065,0.523567906976013,0.189999999999989,1.99999999999988
0.530299153727381,3.97997125256674,2.22974611909651,0.154116607149121,0.216628505016047,0.560241764977201,19.35,1.16216216216216,223.8,3.15211267605634,0,0.19,-15.2,1.06363636363636,0.723805924691823,0.462187414140568,1.08907888112542,0.297565968789025,25.0559054256042,43.3798112746432,12.7716159765733,0.728437326168851,0,6.02209862815675,775.58,59.57585,64.45,1,5.08983865346723,4.55250318020597,0.888611918388662,0.524892152234921,0.189999999999943,1.9999999999994
0.509840195556551,3.77312251882272,2.23751144421629,0.147821520346755,0.213452184948768,0.593013196113873,18.3,1.18064516129032,215.55,3.06832740213523,0,0.19,-15.2,2.18181818181818,0.951826103437195,0.454943729173399,1.24856897898356,0.423285871174991,31.3006284598339,52.434892984214,15.1604821990173,0,0,0,604.34,64.53263,85.63,1,4.76484873051693,4.2208349203212,0.876677800872398,0.522300697654966,0.189999999999963,1.99999999999961
0.522809848365314,3.70376043805613,2.22675995893224,0.142460684938053,0.217830297712483,0.601215979319906,15.95,1.16,211.35,3.00640113798009,0,0.19,-15.1997,2.43556515478762,1.0759454637435,0.449091906930583,1.37653351139759,0.467035521032611,35.5486953158498,49.4680650316953,14.6728262727242,0,0,0,593.67,49.86765,859.68,0.9854,4.3277191743789,3.79857578248262,0.859112741467978,0.525288841248747,0.187497787225512,1.87488936127688
0.493758123801482,4.43700205338809,2.27243437371663,0.134901264841231,0.23781373120698,0.512155357688285,19.15,1.17846153846154,224.8,3.21602288984263,0,0.19,-15.2,0.833333333333333,0.666170913370351,0.464777927460025,1.04391585257904,0.28944233812127,25.0755053553349,40.2441832503386,12.4725809064824,0,0,0,729.33,59.4071,9.7,1,5.14314734778216,4.64948301316971,0.894837677320544,0.541983526522803,0.189999999999974,1.99999999999973
0.540275165102473,4.31765366187543,2.29707295003422,0.134640859394044,0.223616269388589,0.532018806954623,19.5,1.16766467065868,226.65,3.28955007256894,0,0.19,-15.1995,1.12,0.738995256754289,0.459799234474444,1.1308873424512,0.321615575770031,28.2503429567802,44.204076546489,13.7439960187237,0,0,0,560.05,54.94492,172.46,1,5.20312035942056,4.64476553190449,0.898253635936545,0.519754010376718,0.189999999999986,1.99999999999985
0.584467109658076,3.68325804243669,2.34455796030116,0.117754852021999,0.163765228832016,0.636544584519553,20,1.19402985074627,235.75,3.59649122807018,0,0.1848,-15.2772,3.07377049180328,1.50000001490116,0.441740259463183,1.65909531174015,0.631275353555236,40.9731798682243,45.3415153212446,13.7238516863213,0,0,0,307.06,22.25987,305.88,0.997,5.1738784167396,4.65243877031221,0.890052775033654,0.5330223434058,0.189999999999963,1.99999999999961
0.589172275759407,3.5498932238193,2.34301589322382,0.107574487206617,0.147767408338048,0.660024329042491,20.3,1.23780487804878,242,3.92857142857143,0.149521985010988,0.1826,-14.227,4.18613138686131,1.50000001490116,0.440099538005506,1.74997097030389,0.501852732005825,32.9532540327668,33.6672494800395,11.1405471833899,0,0.171201351062801,21.4390799334214,234.2,28.80165,167.72,0.908,5.28324889159735,4.75770179280648,0.896403758943618,0.53491092682513,0.189953379810297,1.9976689905167
0.5625869373212,3.75335112936345,2.33639033538672,0.115866620943282,0.172223371092882,0.622481152138559,20.4,1.17919075144509,234.9,3.55639666919001,0,0.1997,-14.8732,2.48763250883392,1.50000001490116,0.447587579700718,1.44554790043151,0.642701613814475,36.5670824997405,48.6947465142629,14.8301706747292,0,0,0,334.06,26.46515,175.21,0.9933,5.20499563465734,4.65007326477274,0.895056491515068,0.516361698143304,0.189999999999967,1.99999999999965
0.477158376006432,3.50320739219713,2.41885085557837,0.106707705141109,0.128362665991427,0.690467501571846,23.8,1.23316062176166,254.25,4.18863261943987,0.00281192966816722,0.134,-16.2182,1.03703703703704,0.82783323943802,0.452859000023168,1.24302158650922,0.361222122383353,32.1286624462733,50.37412196724,17.6170251435716,0,0,0,180.41,14.8941,135.84,0.4915,2.05526000240721,1.71828991717763,0.69131267830246,0.421700868558926,0.180068255504676,1.50341277523445
0.837326882474799,3.53983709787817,3.05982084873374,0.0603116014654338,0.0626617697616761,0.864395949341242,23.45,1.2573726541555,257.65,4.48086956521739,0,0.22,-13,49.6363636363636,1.50000001490116,0.377516725748854,7.95458309002748,0.602852232294333,83.3664260427551,6.71946799755364,3.1806364893581,0,0,6.50913470773003,38.94,2.53456,5.38,1,4.19626522500114,2.75938120699037,0.823158650195399,0.236725953861312,0.25,2.4
0.708418601766662,3.32127310061602,2.60261437371663,0.086186780114633,0.042571686471381,0.783619502182434,23.45,1.20876288659794,256.9,4.3616298811545,0,0.22,-13,49.5555555555556,1.50000001490116,0.405855753059644,3.20092294927434,0.539998858367611,58.6916470907489,14.6470051173944,13.8666360251278,0,0,13.0056399770823,17.97,1.03721,9,0.3605,2.1008648733162,1.62374975289874,0.706892873118885,0.355527723638529,0.179999999999976,1.4999999999998
0.476673304898002,3.24057905544148,2.63029956194387,0.0843833161666125,0.0316363803800455,0.81167578909305,22.55,1.19946808510638,257.9,4.41988003427592,0,0.28,-10.9,47.8465909090909,1.50000001490116,0.400900001373152,4.25914233224509,0.462771239760957,53.0273295555939,14.8237971482,6.32526961756055,0,0,25.6176499561767,15.46,1.66864,141.54,0.867,4.69543317660803,3.27699692366798,0.834604916220643,0.258359551554251,0.239937673394324,2.27062722935569
0.520550201165738,3.27441615331964,2.67482754277892,0.0961845906073908,0.0306008333747916,0.816886863958066,22.8,1.22252010723861,258.05,4.3998294970162,0,0.28,-10.9,46.4444444444444,1.50000001490116,0.422958037853524,1.8935370410487,0.530783288120567,42.1116011638315,28.633006178548,11.879450809686,0,0,17.2380375455155,10.21,1.47125,11.18,0.8888,5.07065859589908,3.37394965716796,0.844506039028114,0.236841856082778,0.247148265602743,2.36333484346384
0.744016867905129,3.33903901437372,2.60757013004791,0.087683751380464,0.0424689894259026,0.780934310387804,23.05,1.24594594594595,256.65,4.425,0,0.22,-13,49.1931034482759,1.50000001490116,0.417958797539826,2.59551678854055,0.399387172329657,38.6826186354798,16.3417193316888,9.92156630424065,0,0,35.1451322563411,13.84,1.09998,187.41,0.4165,2.15820157853317,1.67238301111612,0.70976547550281,0.354995129013951,0.17999999999998,1.49999999999983
0.556539701108654,3.30507597535934,2.59245613963039,0.0812091871751497,0.0500257211233794,0.784386246778647,21.85,1.21388888888889,255.55,4.37585616438356,0,0.2365,-12.4235,48.5290178571429,1.50000001490116,0.42075642774922,2.5208572331706,0.351414916455418,33.0029440498544,16.8047111849215,8.06563265787602,0,0,42.1850428884961,18.54,1.41948,292.04,0.2319,2.71163850102191,2.27644856574434,0.758678996356175,0.425617873070671,0.179999999999982,1.49999999999985
0.504188789855325,3.46229431895962,2.24082006844627,0.140558277002909,0.237057400622962,0.647206696488938,16.2,1.10958904109589,200.85,2.86519258202568,0.072007708127751,0.1221,-16.0426,3.84269662921348,1.17102140889337,0.460918320231377,1.05486090122948,0.50164258796758,25.245625775956,54.3851817559652,16.0882444716438,0,0,4.22626814000429,482.21,28.76423,382.99,0.9804,4.50681500563141,3.90795854705555,0.867876568796167,0.503985761867626,0.18573827994336,1.78691399716846
0.416854381271141,3.18264339493498,2.26610529774127,0.164481435383888,0.199238597784613,0.712019857879042,18.25,1.11620795107034,232.75,3.35374639769452,0,0.1734,-15.4207,4.88679245283019,1.50000001490116,0.456920273159915,1.19700277529544,0.656231955830549,29.8200211313667,54.7082430007079,15.5008022528236,0,0,0,634.59,29.79686,31.48,0.9661,3.95898585044011,3.45923260358339,0.825131047893685,0.490608680334659,0.181387392825386,1.56936964127135
0.429466195403569,3.03164134154689,2.26778507871321,0.219951114054223,0.201111344911574,0.748038710131879,18.5,1.13846153846154,221.2,3.2197962154294,0,0.1615,-15.7286,3.42744063324538,1.32633293336997,0.458989326622206,1.15438890690994,0.577010157505456,26.9262503675359,53.5432823520312,14.0250395473975,0,0,5.56976177900609,600.87,37.28156,233.91,0.9837,3.9462546631322,3.44213455401123,0.829469641997281,0.503336971409249,0.181859462906876,1.59297314534449
0.436231935738121,3.19507871321013,2.2969073100616,0.165405170969813,0.176741266621108,0.718889115490327,18.8,1.11904761904762,230.75,3.31061692969871,0,0.1949,-14.736,3.3572228443449,1.49993662137042,0.453964374813105,1.26622129644483,0.654835128669919,31.8887735214922,52.6443134275643,15.5473393190907,0,0,0.00226405465976754,507.14,40.91626,553.94,0.9549,4.31637738507356,3.77238078146297,0.848866707788932,0.485315140301703,0.186016775557839,1.80083877789199
0.518896819455807,3.42342778918549,2.36010184804928,0.139032279637061,0.156285913306627,0.689397292241646,20.4,1.13649025069638,236,3.53029169783096,0,0.1661,-15.5264,4.59606791778374,1.38953896328207,0.452573329638398,1.28193146523424,0.609439619802941,32.8468965828167,51.6198496723895,15.632641118926,0.100697825019223,0,0,333.75,32.47937,701.78,0.8311,4.66934873983734,4.0127895727749,0.86437506789668,0.462749305369928,0.185382142527989,1.76910712640046
0.386466354314944,3.42252840520192,2.26875292265572,0.176183031608911,0.189716485804691,0.662887974635193,15.85,1.11228070175439,207.3,2.98488120950324,0,0.1953,-15.0206,0.96,1.50000001490116,0.45481541888706,1.1963057381648,0.67067382014712,31.0181259929128,52.4006599316702,16.5914654135243,0,0,0,492.7,45.55723,13.62,1,5.26609017704681,4.74477721623558,0.900412061460897,0.550344057767211,0.19,2
0.448967038468495,3.39001916495551,2.27667656399726,0.171896450036472,0.188056577083995,0.671582210369935,16.45,1.09302325581395,211.05,3.01715511079342,0,0.2067,-14.6131,0.992888888888889,1.50000001490115,0.450639310807043,1.30108787773824,0.662028870792183,33.9370853608718,49.3459443302146,16.6757512986935,0,0,0,543.37,36.53752,705.5,0.9922,5.14140113479666,4.59833830638523,0.895337794742694,0.534380367902184,0.189901631316254,1.99508156581361
0.482957364176171,3.40892950034223,2.2839264476386,0.17043837870638,0.181653610941671,0.669983479391203,17.1,1.0926517571885,210.65,3.02223816355811,0,0.2146,-14.3537,1.02002145155524,1.45589777697631,0.448123662955262,1.35318826389979,0.635270958656151,35.5933999168277,47.2992408538476,17.1181328725411,0,0,0,547.44,31.28232,1778.26,0.9878,5.1234237427107,4.57016349068812,0.894548372499437,0.524107205458267,0.189950117435563,1.99750587177912
0.485230737581888,3.36351950718686,2.29069518138261,0.169194741715045,0.20336289315932,0.681041146480069,17.5,1.10759493670886,217.6,3.0712773465067,0,0.1897,-15.1862,0.951807228915663,1.46043889569856,0.446212022409578,1.39919845445597,0.62793912349805,36.2920825879237,45.6773858241726,16.5166532219653,0,0,1.54687392758691,551.6,36.26274,355.06,1,5.06073178424241,4.53799803569008,0.892128243978807,0.530975320971718,0.189999999999986,1.99999999999985
0.514876335595222,3.3845749486653,2.29803195071869,0.170227599082201,0.192645540908709,0.678972097109243,17.55,1.09006211180124,219.95,3.09788732394366,0,0.2206,-14.1559,0.970149253731343,1.49541546411448,0.432630012106008,1.88470304975679,0.629820621543678,46.6105337242857,36.8963632376089,16.3127794290042,0,0,0.183382031467249,518.97,53.68312,120,1,5.19106669377622,4.61334465501053,0.897149346101821,0.503536544659278,0.18999999999999,1.9999999999999
0.442897107242556,3.13501300479124,2.34739815195072,0.138997636961363,0.156172998266035,0.748768234250764,20.4,1.13333333333333,229.7,3.32657494569153,0.00297527028499441,0.1826,-15.1697,1.20967741935484,1.1191393896135,0.455840591715829,1.16235546560116,0.493580337288422,30.5681356433769,53.8460815736749,15.5477180285832,0,0,0,353.57,43.0263,113.54,0.9047,4.93350872254251,4.35365226047313,0.88039837334678,0.500770966483748,0.189999999999981,1.9999999999998
0.494162982650303,3.15334565366188,2.27178221765914,0.179163892505052,0.202088630482319,0.720435520609989,18.1,1.12074303405573,221,3.17757009345794,0,0.2004,-14.8083,1.02956662616444,1.33911099166599,0.455161394937659,1.22172520254708,0.571262014211426,29.4829323471052,50.4513237517423,14.6721930313455,0,0,5.47929869957453,546.71,39.14167,1557.05,0.9866,4.78009863302879,4.23528190042025,0.876758810038773,0.508506796279639,0.188623824931664,1.93119124658398
0.471683754996156,3.33222587268994,2.29380824093087,0.149932720435469,0.186519052942025,0.688371175474727,19.05,1.20569620253165,234.5,3.51837959489872,0,0.1958,-15.0026,0.950920245398773,1.46419427086402,0.454524346716539,1.25202873922944,0.634780048275696,31.2892992356175,52.5368454407858,15.5596470577413,0,0,0.619790281459587,528.16,32.39343,97.49,0.9888,4.49686817711077,3.90673711880251,0.859754604483448,0.481439596917858,0.186179986403587,1.80899932018014
0.49511430341099,3.3697659137577,2.29290721423682,0.154280420357333,0.179825512854574,0.680435161645977,17.8,1.20677966101695,230.85,3.47404063205418,0,0.2116,-14.3602,1.17236662106703,1.29454564435731,0.457007220352874,1.19884972991167,0.542218006003664,27.68659000369,50.8205656927695,14.2454752409192,0,0,7.33765605961199,455.41,46.28526,452.68,0.988,4.8363660280113,4.25841619080857,0.881260617826986,0.502453434481199,0.189229838287131,1.96149191435759
